url,address,name,rate,votes,phone,location,rest_type,dish_liked,cuisines,review_list
https://www.zomato.com/bangalore/chinese-square-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODU5NjI1IiwiNTY0NDYiLCIxODYwNTk4NyIsIjE4NDcyMDE0IiwxODc5MzAxMCwiNTIzODkiLCIxODg0MDQxMyIsIjE4ODkwOTQwIiwiNTA1NDkiLCIxODY3NjM2NiIsIjU0MzI5IiwiMTgyODA1OTIiLCIxODU5NTg2MSIsIjE4NjU1ODI5IiwiNTQzNjEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,169 Subbarama Chetty Rd NR Colony Basavanagudi Bangalore,Chinese Square,3.9/5,38,,Basavanagudi,Quick Bites,,Chinese,    Rated 4 0    RATED n  Pocket friendly food joint  soups are just 15 rs taste is 5 star best soup are hot and sour  manchow soup   nBest dishes are mushroom fried rice and noodles   Potato Manchurian Panner Manchurian  nBest place to have and I strongly recommend this place       Rated 4 0    RATED n  Ordered Panner Fried Rice and Chocolate Milkshake  food was hot  delivered on time  nTaste of fried rice was good  milkshake was also very good  but I didn   x83   x83   x82   x82   x83   x82   x82   x92t like the packing for milkshake   apart from that nice       Rated 5 0     RATED n  Ordered Veg shezwan noodles and dear god
https://www.zomato.com/bangalore/kamat-bugle-rock-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NzkzMDEwIiwiNTIzODkiLCIxODg0MDQxMyIsIjE4ODkwOTQwIiw1MDU0OSwiMTg2NzYzNjYiLCI1NDMyOSIsIjE4MjgwNTkyIiwiMTg1OTU4NjEiLCIxODY1NTgyOSIsIjU0MzYxIiwiNTY4ODMiLCI2MDQ5NiIsIjUzMzAyIiwiMTg0OTQwNzAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1 5th Main Road Bull Temple Road Basavanagudi Bangalore,Kamat Bugle Rock,3.9/5,543,802660573.0,Basavanagudi,Quick Bites,Jowar Roti  Buttermilk  Jolada Rotti  Brinjal Curry  Coffee  Pongal  Vegetable Biryani,South Indian  Fast Food,    Rated 4 0     RATED n  If you re craving for North Karnataka vegetarian meals then this is that place  Two floors are assigned to serve the meals and the other two floors serves south Indian snacks and breakfast munches  Getting a table here will generally takes time due to the rush in peak hours  However
https://www.zomato.com/bangalore/basavanagudi-mylari-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjUyMzg5IiwiMTg4NDA0MTMiLCIxODg5MDk0MCIsIjUwNTQ5IiwxODY3NjM2NiwiNTQzMjkiLCIxODI4MDU5MiIsIjE4NTk1ODYxIiwiMTg2NTU4MjkiLCI1NDM2MSIsIjU2ODgzIiwiNjA0OTYiLCI1MzMwMiIsIjE4NDk0MDcwIiwiMTg3Mjk0MDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Basavanagudi Mylari,4.0/5,52,,Basavanagudi,Quick Bites,Coffee  Idli  Masala Dosa  Sagu Dosa  Kesari Bath  Kharabath  Plain Dosa,South Indian,    Rated 4 0     RATED n  Mysuru s legendary mylari dose is now in bengaluru as the basavangudi mylari  Plenty of two wheeler parking opposite to the restaurant  Car parking are in the opposite or the perpendicular roads  Sagu masala dose was very neat here  Soft and crisp dose
https://www.zomato.com/bangalore/shrinidhi-military-hotel-basavanagudi?context=eyJzZSI6eyJlIjpbIjUwNTQ5IiwiMTg2NzYzNjYiLCI1NDMyOSIsIjE4MjgwNTkyIiwxODU5NTg2MSwiMTg2NTU4MjkiLCI1NDM2MSIsIjU2ODgzIiwiNjA0OTYiLCI1MzMwMiIsIjE4NDk0MDcwIiwiMTg3Mjk0MDkiLCIxODM3MzM4NiIsIjE4Njc1MDg2IiwiNTg0MDAiLCI1NDI3NSIsIjUzNjc3IiwiMTg1Mzc3ODkiLCIxODk0Njg4MiIsIjE4Njc2OTY4IiwiMTg2OTMzODEiLCIxODczMzU3MSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,18 S End Road Basavanagudi Bangalore,Shrinidhi Military Hotel,3.3/5,6,,Basavanagudi,Quick Bites,,North Indian  Mughlai,    Rated 3 5     RATED n  Have been visiting this place from more than a decade and can safely tell that the taste hasn t changed  Located opposite to NTT Data  This place is a small military hotel which serves some of the Most delicious Nati style food around the area  Boti fry
https://www.zomato.com/bangalore/dakshin-kitchen-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njc2MzY2IiwiNTQzMjkiLCIxODI4MDU5MiIsIjE4NTk1ODYxIiwxODY1NTgyOSwiNTQzNjEiLCI1Njg4MyIsIjYwNDk2IiwiNTMzMDIiLCIxODQ5NDA3MCIsIjE4NzI5NDA5IiwiMTgzNzMzODYiLCIxODY3NTA4NiIsIjU4NDAwIiwiNTQyNzUiLCI1MzY3NyIsIjE4NTM3Nzg5IiwiMTg5NDY4ODIiLCIxODY3Njk2OCIsIjE4NjkzMzgxIiwiMTg3MzM1NzEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,Kabirmutt Road Gavipuram Extension Basavanagudi Bangalore,Dakshin Kitchen,3.6/5,15,,Basavanagudi,Quick Bites,,South Indian,    Rated 5 0     RATED n  What s special here you ask  Try their Tomato shavige bath or Uli avvalakki which is super delicious  Somedays they have millets like Navane bath
https://www.zomato.com/bangalore/chaatimes-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4MjgwNTkyIiwiMTg1OTU4NjEiLCIxODY1NTgyOSIsIjU0MzYxIiw1Njg4MywiNjA0OTYiLCI1MzMwMiIsIjE4NDk0MDcwIiwiMTg3Mjk0MDkiLCIxODM3MzM4NiIsIjE4Njc1MDg2IiwiNTg0MDAiLCI1NDI3NSIsIjUzNjc3IiwiMTg1Mzc3ODkiLCIxODk0Njg4MiIsIjE4Njc2OTY4IiwiMTg2OTMzODEiLCIxODczMzU3MSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,39 3rd Main4th Cross Hanumanth Nagar Near Basavanagudi Bangalore,Chaatimes,3.8/5,133,,Basavanagudi,Quick Bites,Dabeli  Faluda  Masala Poori  Sandwiches  Tokri Chaat  Pav Bhaji  Dahipuri,Street Food  Fast Food,   Rated 4 0    RATED n  Ordered pack of dabeli for rs 49 today  The packing was neat  The size of dabeli was to the mark  Taste was just yum  Over all value for money         Rated 4 0    RATED n  Best place for eating chats  basket chaat and tokri chaat are the best here you can eat  value for money and good ambience  well maintained    
https://www.zomato.com/bangalore/vybhava-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NTk1ODYxIiwiMTg2NTU4MjkiLCI1NDM2MSIsIjU2ODgzIiw2MDQ5NiwiNTMzMDIiLCIxODQ5NDA3MCIsIjE4NzI5NDA5IiwiMTgzNzMzODYiLCIxODY3NTA4NiIsIjU4NDAwIiwiNTQyNzUiLCI1MzY3NyIsIjE4NTM3Nzg5IiwiMTg5NDY4ODIiLCIxODY3Njk2OCIsIjE4NjkzMzgxIiwiMTg3MzM1NzEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,35-1 Near Yediyur Lake Kanakapura Road Jayanagar Bangalore,Vybhava,3.8/5,39,,Jayanagar,Quick Bites,Masala Dosa  Idli  Vada Sambar,South Indian  North Indian,   Rated 4 0    RATED n  This is an old hotel of South Bangalore  which serves good South Indian food and pretty good North Indian dishes too n nIdli vada n masala dosa are good  rava idli is pretty good too  n nYou can try bonds soup as well  n nNorth Indian food is like a typical fast food restaurant  prices are reasonable and service is pretty quick  n nSo if you are looking for a quick fix breakfast lunch dinner and also a pocket friendly place then do visit here   
https://www.zomato.com/bangalore/shree-venkateshwara-north-karnataka-hotel-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NjU1ODI5IiwiNTQzNjEiLCI1Njg4MyIsIjYwNDk2Iiw1MzMwMiwiMTg0OTQwNzAiLCIxODcyOTQwOSIsIjE4MzczMzg2IiwiMTg2NzUwODYiLCI1ODQwMCIsIjU0Mjc1IiwiNTM2NzciLCIxODUzNzc4OSIsIjE4OTQ2ODgyIiwiMTg2NzY5NjgiLCIxODY5MzM4MSIsIjE4NzMzNTcxIl0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,31 Police Station Road Near Gandhi Bazaar Basavanagudi Bangalore,Shree Venkateshwara North Karnataka Hotel,4.0/5,64,,Basavanagudi,Quick Bites,Buttermilk  Jolada Rotti,South Indian,    Rated 5 0     RATED n  This place is awesome and affordable
https://www.zomato.com/bangalore/food-geek-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjU2ODgzIiwiNjA0OTYiLCI1MzMwMiIsIjE4NDk0MDcwIiwxODcyOTQwOSwiMTgzNzMzODYiLCIxODY3NTA4NiIsIjU4NDAwIiwiNTQyNzUiLCI1MzY3NyIsIjE4NTM3Nzg5IiwiMTg5NDY4ODIiLCIxODY3Njk2OCIsIjE4NjkzMzgxIiwiMTg3MzM1NzEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Food Geek,3.8/5,25,,Basavanagudi,Quick Bites,,Sandwich  Fast Food  Rolls,   Rated 4 0    RATED n  My search for veg edible basket ended here    Its damn yummy n all the other dishes that we tried are supa dupa Gud n ambience  location too good  Value for money       Rated 4 0    RATED n  Its a nice place with chaats sandwiches Pastas and chinese items  Loved their soup   It matched my spice levels Their Babycorn hot pot is a spicy dish Nice starter and Manchurian Momos were excellent too  Very pocket Friendly  Its self service and place is neat  Would definitely visit again to explore few more dishes  nIf cold beverages are introduced it will be more nice  n nOn my second visit enjoyed more delicasies like Cheese Masala Puri wonton soup Leefu momos Hot Tea American Chopusey Rolls crispy honey pepper Paneer       Rated 4 0    RATED n  located near basavanagudi   amma   x83   x83   x82   x82   x83   x82   x82   x92s pastries with some hidden delicacies  tried paneer chilli along with corn kernels and veg rice  every one of them was tasting pretty well  nthis place is perfect for college goers and friends to catch up  n non the flip side  place is pretty packed all the times and tough to find a parking spot  also roads are pretty narrow  this might make this place for one to think before they choose  n nand regarding the pricing  it hardly burns up to 150 300 per person for trying 6 dishes     
https://www.zomato.com/bangalore/sangam-military-hotel-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NDk0MDcwIiwiMTg3Mjk0MDkiLCIxODM3MzM4NiIsIjE4Njc1MDg2Iiw1ODQwMCwiNTQyNzUiLCI1MzY3NyIsIjE4NTM3Nzg5IiwiMTg5NDY4ODIiLCIxODY3Njk2OCIsIjE4NjkzMzgxIiwiMTg3MzM1NzEiLCIxODY5ODY0NiIsIjYxNjc4IiwiMTg3MTg0NDEiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Sangam Military Hotel,3.2/5,14,,Jayanagar,Quick Bites,,South Indian,    Rated 4 0    RATED n  This visit was long pending in my eatery list  entrance looks very small but the ambience and seating is acceptable according to the military hotel standards  I ordered chilly chicken  Ceylon parota and biriyani rice  Chilly chicken nati style was spicy as I wanted it and was good  The biriyani rice lived up to the expectations  The rasam given at the end was heavenly  a right finish to a good experience       Rated 2 5     RATED n  I don t want to disrespect any of the small restaurants
https://www.zomato.com/bangalore/harshi-super-sandwich-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4MzczMzg2IiwiMTg2NzUwODYiLCI1ODQwMCIsIjU0Mjc1Iiw1MzY3NywiMTg1Mzc3ODkiLCIxODk0Njg4MiIsIjE4Njc2OTY4IiwiMTg2OTMzODEiLCIxODczMzU3MSIsIjE4Njk4NjQ2IiwiNjE2NzgiLCIxODcxODQ0MSIsIjE4NzI4MDg3IiwiMTg3Mjc5MjQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Harshi Super Sandwich,3.8/5,148,,Basavanagudi,Quick Bites,Sandwiches  Chocolate Sandwich  Chaat  Veg Cheese Sandwich  Chilli Cheese  Corn Sandwich,Fast Food  Street Food,   Rated 4 0    RATED n  Good place for a quick sandwich in N R Colony  It is at a walk able distance from Netkallappa Circle  n nAmbience    x83   x83   x82   x82   x83   x82   x82   x96 It is a very small shop  You have to stand on the road and it  Take away is a better option at this place  n nService    x83   x83   x82   x82   x83   x82   x82   x96 The person taking is very courteous  I was here on a weekday evening so the place was empty  The sandwich was served in 10mins  n nFood    x83   x83   x82   x82   x83   x82   x82   x96 I had the Harshi special Sandwich  n nIt had grated carrot  corn and capsicum  It was pretty spicy  They use the regular white bread which is quite small so one sandwich will not be enough    
https://www.zomato.com/bangalore/tejas-bar-and-restaurant-1-nagarbhavi-bangalore?context=eyJzZSI6eyJlIjpbIjUzNjc3IiwiMTg1Mzc3ODkiLCIxODk0Njg4MiIsIjE4Njc2OTY4IiwxODY5MzM4MSwiMTg3MzM1NzEiLCIxODY5ODY0NiIsIjYxNjc4IiwiMTg3MTg0NDEiLCIxODcyODA4NyIsIjE4NzI3OTI0IiwiNTYzOTkiLCI1NTU5NCIsIjE4ODIxNzY1IiwiMTg3MjczMjUiLCI1ODAyNyIsIjE4NjQ3OTM0IiwiMTg2NDc5NDkiLCIxODk1NDMxNyIsIjYxNjk2IiwiMTg2MDg1MTUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1440 Nagarabhavi Main Road 2nd Block Stage 2 Nagarabhavi Bangalore Bengaluru,Tejas Bar and Restaurant,,0,,Nagarbhavi,Casual Dining,,Chinese  South Indian,  
https://www.zomato.com/bangalore/old-days-north-indian-restaurant-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTM3Nzg5IiwiMTg5NDY4ODIiLCIxODY3Njk2OCIsIjE4NjkzMzgxIiwxODczMzU3MSwiMTg2OTg2NDYiLCI2MTY3OCIsIjE4NzE4NDQxIiwiMTg3MjgwODciLCIxODcyNzkyNCIsIjU2Mzk5IiwiNTU1OTQiLCIxODgyMTc2NSIsIjE4NzI3MzI1IiwiNTgwMjciLCIxODY0NzkzNCIsIjE4NjQ3OTQ5IiwiMTg5NTQzMTciLCI2MTY5NiIsIjE4NjA4NTE1Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,198 Gandhi Bazaar Main Road Basavanagudi Bangalore,Old Days North Indian Restaurant,,0,,Basavanagudi,Casual Dining,,North Indian,   Rated 5 0    RATED n  Good North Indian resturant  foods are delecious  taste  food taste like home food  nice ambient  n staff is very polite and they provide nice food and service      Rated 5 0    RATED n  Nice and calm place    This place is for persons who wants to eat good and light food  Good for tummy  The food will give you a home meal feeling    
https://www.zomato.com/bangalore/new-rajadhani-spicy-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTQ2ODgyIiwiMTg2NzY5NjgiLCIxODY5MzM4MSIsIjE4NzMzNTcxIiwxODY5ODY0NiwiNjE2NzgiLCIxODcxODQ0MSIsIjE4NzI4MDg3IiwiMTg3Mjc5MjQiLCI1NjM5OSIsIjU1NTk0IiwiMTg4MjE3NjUiLCIxODcyNzMyNSIsIjU4MDI3IiwiMTg2NDc5MzQiLCIxODY0Nzk0OSIsIjE4OTU0MzE3IiwiNjE2OTYiLCIxODYwODUxNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,16 Lalitha Enterprises Kadirenahalli Main Bendre Nagar Kumaraswamy Layout Bangalore,New Rajadhani Spicy,3.7/5,67,,Kumaraswamy Layout,Casual Dining,,North Indian,   Rated 3 0    RATED n  Called their Egg Masala Combo via Zomato  Rotis were not that great  Chicken Kebab and Egg Masala was average  Food was fresh though  Requires improvement    
https://www.zomato.com/bangalore/50-50-eating-house-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzMzNTcxIiwiMTg2OTg2NDYiLCI2MTY3OCIsIjE4NzE4NDQxIiwxODcyODA4NywiMTg3Mjc5MjQiLCI1NjM5OSIsIjU1NTk0IiwiMTg4MjE3NjUiLCIxODcyNzMyNSIsIjU4MDI3IiwiMTg2NDc5MzQiLCIxODY0Nzk0OSIsIjE4OTU0MzE3IiwiNjE2OTYiLCIxODYwODUxNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,,50-50 EATING HOUSE,3.2/5,4,,Basavanagudi,Quick Bites,,South Indian  Biryani,  
https://www.zomato.com/bangalore/aahar-cafe-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4Njk4NjQ2IiwiNjE2NzgiLCIxODcxODQ0MSIsIjE4NzI4MDg3IiwxODcyNzkyNCwiNTYzOTkiLCI1NTU5NCIsIjE4ODIxNzY1IiwiMTg3MjczMjUiLCI1ODAyNyIsIjE4NjQ3OTM0IiwiMTg2NDc5NDkiLCIxODk1NDMxNyIsIjYxNjk2IiwiMTg2MDg1MTUiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Aahar Cafe,,0,,Basavanagudi,Quick Bites,,South Indian,   Rated 1 0    RATED n  Ververy bad     not good always same food dont go here friends    its my advice    previously it was ok   my stomach was upset wen i ate idli here     
https://www.zomato.com/bangalore/om-shiva-shakthi-chats-centre-basavanagudi?context=eyJzZSI6eyJlIjpbIjYxNjc4IiwiMTg3MTg0NDEiLCIxODcyODA4NyIsIjE4NzI3OTI0Iiw1NjM5OSwiNTU1OTQiLCIxODgyMTc2NSIsIjE4NzI3MzI1IiwiNTgwMjciLCIxODY0NzkzNCIsIjE4NjQ3OTQ5IiwiMTg5NTQzMTciLCI2MTY5NiIsIjE4NjA4NTE1IiwiMTg2NDcyMzgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Om Shiva Shakthi Chats Centre,3.9/5,26,,Basavanagudi,Quick Bites,,Street Food  Fast Food,    Rated 3 0     RATED n  Ambiance   It s a hole in the wall kind of outlet that serve chats
https://www.zomato.com/bangalore/juice-junction-food-court-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NzE4NDQxIiwiMTg3MjgwODciLCIxODcyNzkyNCIsIjU2Mzk5Iiw1NTU5NCwiMTg4MjE3NjUiLCIxODcyNzMyNSIsIjU4MDI3IiwiMTg2NDc5MzQiLCIxODY0Nzk0OSIsIjE4OTU0MzE3IiwiNjE2OTYiLCIxODYwODUxNSIsIjE4NjQ3MjM4IiwiMTg3ODQzMTMiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,54 Bull Temple Road Basavanagudi Bangalore,Juice Junction Food Court,3.7/5,57,,Basavanagudi,Quick Bites,,Juices  South Indian  Chinese  Fast Food,    Rated 3 0     RATED n  There are a lot of varieties of sandwiches  It s decent  The Gobi Manchurian is good here and so is veg hakka noodles  The juices are good too  nThey should arrange for more seating      
https://www.zomato.com/bangalore/burger-king-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzI4MDg3IiwiMTg3Mjc5MjQiLCI1NjM5OSIsIjU1NTk0IiwxODgyMTc2NSwiMTg3MjczMjUiLCI1ODAyNyIsIjE4NjQ3OTM0IiwiMTg2NDc5NDkiLCIxODk1NDMxNyIsIjYxNjk2IiwiMTg2MDg1MTUiLCIxODY0NzIzOCIsIjE4Nzg0MzEzIiwiMTg4MjM0NzQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,Burger King,3.2/5,71,,Basavanagudi,Quick Bites,,Burger  Fast Food  Beverages,    Rated 3 0    RATED n  Burger King is a well know place for varieties of burgers and also we can find varieties of beverages and ice creams  n  nTaste   3 5   5   nPrice   3   5   nAmbiance   4   5       Rated 2 0     RATED n  I ordered chicken whopper and large fries which came damaged with small fries only  Very disappointed with the service of Burger King and Zomato  I never expected such service from neither of the two  nI don t know why brands are spoiling there name now a days      
https://www.zomato.com/bangalore/inchara-restaurant-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzI3OTI0IiwiNTYzOTkiLCI1NTU5NCIsIjE4ODIxNzY1IiwxODcyNzMyNSwiNTgwMjciLCIxODY0NzkzNCIsIjE4NjQ3OTQ5IiwiMTg5NTQzMTciLCI2MTY5NiIsIjE4NjA4NTE1IiwiMTg2NDcyMzgiLCIxODc4NDMxMyIsIjE4ODIzNDc0IiwiNjAyNzAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,84 Basavanagudi Bangalore,Inchara Restaurant,,0,919916045.0,Basavanagudi,Quick Bites,,North Indian  Chinese,    Rated 5 0     RATED n  Nice food in very reasonable price   It s like pocket friendly nRestaurant in southend circle  all food made typical naati style                          nIts adjusted between bar  Overall good         I will recommend this place    
https://www.zomato.com/bangalore/rolls-corner-basavanagudi?context=eyJzZSI6eyJlIjpbIjU2Mzk5IiwiNTU1OTQiLCIxODgyMTc2NSIsIjE4NzI3MzI1Iiw1ODAyNywiMTg2NDc5MzQiLCIxODY0Nzk0OSIsIjE4OTU0MzE3IiwiNjE2OTYiLCIxODYwODUxNSIsIjE4NjQ3MjM4IiwiMTg3ODQzMTMiLCIxODgyMzQ3NCIsIjYwMjcwIiwiMTg3NjMwMTgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,701 2nd Cross Ashok Nagar Basavanagudi Bangalore,Rolls Corner,3.6/5,22,,Basavanagudi,Quick Bites,,Fast Food  Rolls,    Rated 5 0     RATED n  Cheapest
https://www.zomato.com/bangalore/sticke2waffles-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzI3MzI1IiwiNTgwMjciLCIxODY0NzkzNCIsIjE4NjQ3OTQ5IiwxODk1NDMxNywiNjE2OTYiLCIxODYwODUxNSIsIjE4NjQ3MjM4IiwiMTg3ODQzMTMiLCIxODgyMzQ3NCIsIjYwMjcwIiwiMTg3NjMwMTgiLCIxODk1OTQ1OSIsIjE4OTYyNDQ5Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,,Sticke2Waffles,,0,,Basavanagudi,Quick Bites,,South Indian  Fast Food,  
https://www.zomato.com/bangalore/oasis-food-center-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NjQ3OTM0IiwiMTg2NDc5NDkiLCIxODk1NDMxNyIsIjYxNjk2IiwxODYwODUxNSwiMTg2NDcyMzgiLCIxODc4NDMxMyIsIjE4ODIzNDc0IiwiNjAyNzAiLCIxODc2MzAxOCIsIjE4OTU5NDU5IiwiMTg5NjI0NDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1395 2nd Cross Kathriguppe Main Road Behind BMS College Basavanagudi Bangalore,Oasis Food Center,,0,,Basavanagudi,Quick Bites,,Fast Food,   Rated 4 0    RATED n  One stop shop for cheap and easy to fill your stomach  They offer a variety of sandwiches  omlettes  varieties of maggi and shawarma  nThey make fresh fruit juices too and theyre made to your order fresh  So are everything else  nRecommend   10 10   
https://www.zomato.com/bangalore/new-sri-udupi-restaurant-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjYxNjk2IiwiMTg2MDg1MTUiLCIxODY0NzIzOCIsIjE4Nzg0MzEzIiwxODgyMzQ3NCwiNjAyNzAiLCIxODc2MzAxOCIsIjE4OTU5NDU5IiwiMTg5NjI0NDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,,New Sri Udupi Restaurant,,0,,Jayanagar,Quick Bites,,North Indian  South Indian  Chinese  Beverages  Fast Food,  
https://www.zomato.com/bangalore/happy-chopsticks-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQ3MjM4IiwiMTg3ODQzMTMiLCIxODgyMzQ3NCIsIjYwMjcwIiwxODc2MzAxOCwiMTg5NTk0NTkiLCIxODk2MjQ0OSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,,Happy Chopsticks,3.6/5,17,,Basavanagudi,Quick Bites,,Chinese  Fast Food,    Rated 5 0    RATED n  Awesome taste   best Chinese place in the area  reasonable price and good quantity   no idea abt the ambience nI had ordered online from Zomato  very quick delivery  I had ordered noodles and starters     Amazing it was       Rated 5 0    RATED n  I loved the momos  I had called them at their closing time for take away  The prepared the best momos in that moment and gave it to me  Loved the service  Such a polite staff       Rated 4 0     RATED n  I ordered takeaway from here  So I don t know about the decor or the ambiance  I ordered leefu momos on Zomato and it arrived promptly  nThe momos were hot and drenched in leefu sauce      It was delicious  This seems to be a good place to order desi vegetarian Chinese food    
https://www.zomato.com/bangalore/ambur-dum-biriyani-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzg0MzEzIiwiMTg4MjM0NzQiLCI2MDI3MCIsIjE4NzYzMDE4IiwxODk1OTQ1OSwiMTg5NjI0NDkiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,T.R. Mill Circle Basavanagudi Bangalore,Ambur Dum Biriyani,,0,,Basavanagudi,Quick Bites,,Biryani,  
https://www.zomato.com/bangalore/food-plaza-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODIzNDc0IiwiNjAyNzAiLCIxODc2MzAxOCIsIjE4OTU5NDU5IiwxODk2MjQ0OV0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,23 Basavanagudi Bangalore,Food Plaza,,0,,Basavanagudi,Quick Bites,,South Indian  North Indian  Chinese,    Rated 3 0    RATED n  A fairly new place to eat  on the Bull Temple Road  The food out here is decent  Worth the price  n nTheir breakfast was good  Had idlis  which were nicely made  Their Sambhar has a tinge of garlic  which I personally didn  t like that much  Coconut chutney was decent  n nCoffee needs more   dum   in it  Though it  s manageable  n nEvenings they serve the usual chats  Need to try and figure out how it is     
